aX,aY,aZ,gX,gY,gZ,target
-2598,7647,8276,34,139,673,3
-2700,6814,10054,377,240,-956,3
-2645,6166,10054,377,240,-956,3
-2524,5648,10141,387,292,-1184,3
-2464,5090,9956,345,321,-1349,3
-2346,4948,9883,264,318,-1467,3
-2207,4858,9668,163,326,-1546,3
-2321,4581,9382,78,323,-1602,3
-2455,4214,8993,30,294,-1650,3
-2571,4214,8962,58,241,-1697,3
-2571,3793,8962,58,241,-1697,3
-2164,3479,9151,120,224,-1718,3
-2328,3351,9206,161,230,-1702,3
-3096,4018,9288,-147,17,-1819,3
-3096,4018,9288,-147,17,-1819,3
-3211,4235,9263,-269,-15,-1936,3
-2842,3876,9492,-315,18,-2057,3
-2816,3443,9303,-338,82,-2142,3
-2477,2904,9030,-331,125,-2196,3
-2477,2904,9030,-331,125,-2196,3
-3052,2001,8550,-362,108,-2210,3
-2366,1609,8508,-358,37,-2171,3
-1957,1257,8908,-395,4,-2072,3
-2947,1251,8614,-419,-4,-1941,3
-3334,2063,8517,-386,-33,-1877,3
-3877,2559,8720,-340,-65,-1946,3
-4033,2885,8472,-293,-69,-2110,3
-3604,2522,8159,-268,-94,-2302,3
-2969,1642,8088,-252,-175,-2439,3
-2969,1642,8088,-252,-175,-2439,3
-2634,768,8366,-210,-251,-2451,3
-2757,457,8693,-103,-268,-2386,3
-2995,766,9303,53,-218,-2321,3
-3217,1299,9495,80,-175,-2291,3
-3339,1328,9214,5,-207,-2312,3
-3333,854,9064,-119,-274,-2357,3
-2884,299,9166,-220,-323,-2369,3
-2743,-180,9101,-282,-329,-2323,3
-2773,-503,9198,-279,-317,-2241,3
-2773,-503,9198,-279,-317,-2241,3
-2807,-199,9306,-224,-281,-2160,3
-3181,72,9327,-166,-238,-2109,3
-2982,-89,9427,-131,-205,-2098,3
-2871,-740,9444,-105,-176,-2048,3
-2632,-1438,9501,-63,-148,-1935,3
-2648,-1651,9505,-59,-145,-1758,3
-2994,-1292,9578,-76,-160,-1588,3
-3134,-1051,9725,-117,-164,-1489,3
-2861,-959,9803,-171,-123,-1420,3
-2861,-959,9803,-193,-69,-1357,3
-3136,-969,9841,-193,-69,-1357,3
-3229,-866,9554,-191,-17,-1301,3
-3242,-1014,9267,-167,-8,-1247,3
-3205,-1243,9345,-126,-9,-1179,3
-3162,-1325,9286,-66,8,-1088,3
-3766,-976,9349,-11,2,-31,3
-3786,-1049,9315,-27,1,-34,3
-3757,-1080,9292,-29,1,-32,3
-3757,-1080,9292,-29,1,-32,3
-3793,-1012,9250,-25,2,-29,3
-3817,-949,9269,-20,6,-34,3
-3798,-887,9304,-19,1,-48,3
-3812,-985,9401,-25,0,-68,3
-3751,-1097,9372,-25,8,-83,3
-3792,-1241,9290,-17,11,-89,3
-3647,-1392,9432,-14,7,-84,3
-3571,-1575,9466,-17,15,-67,3
-3523,-1745,9458,-31,21,-28,3
-3523,-1745,9458,-31,21,-28,3
-3480,-1916,9418,-42,26,22,3
-3485,-1903,9347,-44,25,79,3
-3394,-1977,9367,-31,12,130,3
-3345,-1992,9355,-16,14,180,3
-3324,-2070,9345,-26,18,229,3
-3292,-2238,9298,-56,-1,296,3
-3287,-2237,9393,-80,-15,394,3
-3286,-2121,9276,-105,-7,507,3
-3213,-2018,9054,-144,-29,636,3
-3213,-2018,9054,-144,-29,636,3
-2951,-2260,8956,-180,-67,795,3
-2528,-2975,9004,-200,-94,1047,3
-1765,-4152,8752,-266,-176,1453,3
-1556,-5806,8983,-152,-194,1981,3
-882,-6971,9372,36,-83,2643,3
-687,-6632,8952,279,-4,3407,3
-625,-5253,8665,458,-15,4079,3
-677,-3836,8629,539,-80,4579,3
-217,-2696,8659,530,-138,4931,3
-217,-2696,8659,530,-138,4931,3
-154,-1773,8462,456,-198,5191,3
-69,-653,9193,357,-398,5484,3
-485,2551,9604,406,-433,5705,3
-2623,7306,9865,551,-7,4395,3
-2623,7306,9865,551,-7,4395,3
-3287,8890,10264,532,67,3888,3
-4084,10681,10576,505,187,3341,3
-4882,12209,9988,448,396,2666,3
-5367,12498,8943,252,511,1841,3
-4887,11186,8396,-28,438,1028,3
-4049,9294,8271,-220,339,359,3
-3366,7628,8066,-221,339,-126,3
-3366,7628,8066,-74,398,-472,3
-2872,6597,8118,-74,398,-472,3
-2520,5678,8164,63,422,-706,3
-2379,5044,8318,148,368,-846,3
-2450,4607,8718,200,313,-930,3
-2642,4447,8766,217,282,-988,3
-3038,4593,8784,174,214,-1057,3
-3156,4738,8852,83,106,-1152,3
-2834,4892,9040,4,9,-1258,3
-3324,4701,9512,11,-19,-1372,3
-3324,4701,9591,82,51,-1501,3
-3085,4438,9591,82,51,-1501,3
-3007,3979,9430,124,111,-1615,3
-2855,3644,9279,99,85,-1682,3
-2941,3328,9158,17,20,-1720,3
-3092,3259,9010,-94,-38,-1744,3
-3326,3504,8938,-207,-113,-1786,3
-3378,3811,9028,-282,-174,-1876,3
-3328,3713,9402,-314,-185,-1990,3
-3145,3401,9324,-279,-119,-2092,3
-3060,2840,9125,-204,-43,-2194,3
-3060,2840,9125,-204,-43,-2194,3
-2687,2110,8871,-179,-43,-2234,3
-2536,1560,8726,-192,-102,-2193,3
-2459,1144,8651,-205,-169,-2112,3
-2683,983,8687,-187,-211,-2017,3
-2968,1237,8920,-143,-226,-1943,3
-3390,1811,9135,-97,-221,-1933,3
-3364,2057,9337,-95,-194,-2000,3
-3452,1768,9498,-106,-141,-2094,3
-3119,1197,9467,-145,-65,-2162,3
-3119,1197,9467,-145,-65,-2162,3
-2779,480,9169,-217,-28,-2159,3
-2677,-193,8865,-294,-48,-2071,3
-2755,-503,8986,-319,-87,-1938,3
-2792,-503,8770,-330,-136,-1773,3
-2890,-354,8685,-294,-201,-1637,3
-3117,-616,8997,-183,-200,-1533,3
-3285,-644,8947,-13,-157,-1433,3
-3412,-460,9054,144,-142,-1351,3
-3461,-281,9293,241,-139,-1293,3
-3461,-281,9293,241,-139,-1293,3
-3655,159,9527,246,-128,-1262,3
-3924,586,9605,173,-134,-1285,3
-3818,815,9602,39,-156,-1353,3
-3640,873,9619,-119,-174,-1425,3
-3430,669,9421,-245,-177,-1478,3
-3321,196,9396,-293,-161,-1500,3
-3238,-340,9335,-254,-116,-1474,3
-3229,-595,9302,-152,-54,-1410,3
-3241,-796,9156,-44,-3,-1325,3
-3241,-796,9156,-44,-3,-1325,3
-3400,-613,9002,34,0,-1241,3
-3626,-169,9014,63,-50,-1186,3
-3677,59,9384,49,-102,-1182,3
-3873,361,9440,42,-94,-1232,3
-3700,781,9712,29,-59,-1325,3
-3848,1055,9801,-36,-32,-1441,3
-3585,-1158,9419,2,-23,-20,3
-3602,-1103,9426,14,-12,2,3
-3686,-942,9414,23,-1,14,3
-3745,-784,9466,18,1,1,3
-3724,-803,9410,14,4,-20,3
-3726,-902,9302,13,8,-42,3
-3707,-990,9213,12,1,-53,3
-3656,-1070,9298,16,-4,-59,3
-3656,-1070,9298,16,-4,-59,3
-3651,-1091,9292,16,-1,-58,3
-3639,-1091,9349,10,1,-56,3
-3608,-1141,9450,6,1,-54,3
-3621,-1255,9483,9,7,-54,3
-3649,-1295,9444,23,21,-48,3
-3623,-1385,9366,36,32,-34,3
-3430,-1850,9409,-37,-17,86,3
-3430,-1850,9409,-37,-17,86,3
-3343,-1980,9421,-26,7,131,3
-3284,-2109,9493,-22,19,184,3
-3157,-2306,9480,-34,11,249,3
-2901,-2654,9572,-46,13,352,3
-2731,-2829,9622,-60,26,522,3
-3119,-2841,9480,-88,28,735,3
-2723,-3493,9284,-98,16,972,3
-1558,-5952,9589,-32,30,1361,3
-1558,-5952,9589,-32,120,2087,3
-181,-7537,10250,157,120,2087,3
434,-6564,10107,422,238,2993,3
128,-6035,9762,602,411,3850,3
-685,-4223,9061,652,476,4532,3
-902,-2608,8675,498,395,4943,3
-605,-1719,8568,240,210,5189,3
-159,-1045,8758,72,89,5372,3
-476,-234,8681,12,45,5514,3
-559,753,8462,-32,-26,5579,3
-559,753,8462,-82,-146,5523,3
-1380,2008,8737,-82,-146,5523,3
-1603,3107,8902,-112,-231,5337,3
-2069,3621,8969,-98,-262,5079,3
-2408,4134,9052,-1,-248,4797,3
-2539,4740,8902,154,-180,4496,3
-2750,5398,8824,279,-135,4191,3
-2697,6386,9129,337,-145,3882,3
-3863,7228,9790,405,-69,3539,3
-4496,8319,9609,524,142,3067,3
-4496,8319,9609,543,304,2495,3
-4888,8787,8916,543,304,2495,3
-4901,8601,8487,408,276,1922,3
-4607,8084,8487,199,151,1387,3
-4170,7049,8557,15,65,923,3
-3774,6070,8622,-62,50,563,3
-3497,5473,8697,-39,90,296,3
-3460,5450,8639,25,142,71,3
-3568,5376,8499,71,166,-148,3
-3119,5123,8260,65,135,-339,3
-3096,4886,8419,54,56,-465,3
-3096,4886,8419,54,56,-465,3
-3219,4910,8639,56,-14,-563,3
-3268,4851,8835,68,-39,-682,3
-3288,4662,8976,67,-64,-807,3
-3183,4366,9095,29,-102,-920,3
-3078,4031,9092,-28,-134,-1010,3
-3109,3637,9134,-67,-159,-1081,3
-3169,3434,9339,-74,-172,-1131,3
-3275,3609,9615,-61,-167,-1180,3
-3555,4042,9834,-15,-118,-1268,3
-3555,4042,9834,-15,-118,-1268,3
-3845,4609,10083,45,-34,-1426,3
-3773,4612,10007,77,67,-1624,3
-3655,4325,9869,80,142,-1826,3
-3436,3968,9528,1,149,-1990,3
-3336,3657,9175,-95,109,-2115,3
-3238,3323,8925,-215,37,-2208,3
-3029,3024,8786,-309,-35,-2271,3
-2888,2726,8760,-362,-78,-2319,3
-2530,2099,8825,-387,-69,-2296,3
-2530,2099,8825,-387,-69,-2296,3
-3337,1958,8438,-293,-41,-2265,3
-2956,1779,8822,-136,-28,-2277,3
-2949,1164,8852,-3,-8,-2263,3
-3108,1062,8615,93,-20,-2224,3
-3236,1004,8584,142,-80,-2196,3
-3226,1002,8760,135,-158,-2180,3
-3531,1253,9172,100,-210,-2187,3
-3381,1349,9096,8,-237,-2221,3
-3416,1211,8933,-96,-294,-2272,3
-3416,1211,8933,-96,-294,-2272,3
-3200,1063,9175,-207,-345,-2312,3
-3160,683,9278,-293,-338,-2318,3
-3010,242,9205,-324,-288,-2296,3
-2865,-351,9092,-312,-243,-2232,3
-2801,-832,9091,-276,-221,-2112,3
-2839,-1052,8993,-207,-204,-1966,3
-2952,-1038,9101,-113,-192,-1828,3
-3255,-618,9302,-23,-178,-1725,3
-3491,-479,9318,50,-146,-1682,3
-3491,-479,9318,50,-146,-1682,3
-3341,-374,9391,94,-116,-1684,3
-3358,-497,9474,76,-119,-1664,3
-3243,-732,9722,24,-138,-1623,3
-3211,-1014,9753,-43,-115,-1569,3
-3037,-1316,9839,-107,-80,-1488,3
-3177,-1282,9866,-161,-28,-1370,3
-3336,-1166,9631,-201,15,-1271,3
-3723,-1049,9227,-6,-2,10,3
-3780,-911,9199,-11,-3,6,3
-3796,-961,9205,-8,-4,-13,3
-3735,-1217,9259,6,-17,-36,3
-3711,-1324,9407,7,-21,-29,3
-3637,-1525,9433,-11,-3,36,3
-3634,-1633,9324,-34,-4,153,3
-3571,-1751,9314,-34,-4,153,3
-3571,-1751,9314,-34,-4,153,3
-3448,-1860,9345,-38,-1,188,3
-3401,-1966,9401,-42,-9,244,3
-3394,-1984,9460,-62,-16,316,3
-3349,-2014,9493,-84,-11,405,3
-3244,-1995,9522,-107,0,510,3
-3014,-2397,9658,-131,39,650,3
-2785,-3286,10025,-143,88,864,3
-2817,-4235,9824,-113,158,1175,3
-2817,-4235,9824,-113,158,1175,3
-2126,-4718,9706,-70,202,1610,3
-2038,-4707,9097,-59,194,2096,3
-1483,-4648,8976,-101,119,2592,3
-1075,-4297,8723,-240,-62,3107,3
-1310,-3848,9108,-301,-187,3589,3
-579,-3906,9471,-294,-162,3997,3
-308,-4351,9735,-202,-43,4439,3
-210,-4578,9498,-15,95,4884,3
592,-4360,9444,255,211,5314,3
592,-4360,9444,255,211,5747,3
1012,-3574,9248,569,345,5747,3
601,-1940,8900,775,411,6088,3
558,-327,7923,786,331,6265,3
89,1019,7555,633,80,6309,3
-559,2187,8025,433,-192,6239,3
-577,3109,8508,275,-362,6112,3
-1162,3932,8818,136,-486,5944,3
-1580,5039,9397,90,-538,5693,3
-1484,6580,9763,97,-445,5334,3
-1484,6580,9763,167,-295,4927,3
-2094,8049,10126,298,-74,4471,3
-2151,9937,10490,298,-74,4471,3
-3408,11916,10223,325,232,3924,3
-4041,12701,9061,233,418,3191,3
-5672,12897,8337,23,408,2341,3
-4862,11824,8312,-138,299,1485,3
-4181,10205,8410,-207,257,766,3
-3889,8784,8243,-127,315,205,3
-3364,7722,8245,40,390,-260,3
-2841,6675,8482,188,432,-607,3
-2841,6675,8482,188,432,-607,3
-2536,5747,8663,276,458,-827,3
-2463,4851,8824,277,439,-948,3
-2501,4357,9000,221,412,-1009,3
-2666,4021,8947,144,399,-1019,3
-2975,3964,8695,76,372,-1021,3
-3518,4413,8605,57,313,-1060,3
-3834,5109,8493,83,244,-1171,3
-3905,5407,8175,117,189,-1355,3
-3905,5407,8155,109,80,-1563,3
-3883,5106,8155,109,80,-1563,3
-3561,4491,8153,87,-29,-1732,3
-3343,4054,8224,47,-128,-1839,3
-3192,3658,8193,-6,-217,-1906,3
-2938,3372,8233,-89,-317,-1943,3
-2810,3146,8438,-143,-403,-1959,3
-2749,3104,8873,-100,-432,-1971,3
-2890,3217,9481,-3,-384,-1990,3
-3111,3521,9753,95,-273,-2021,3
-3109,3436,9734,143,-149,-2116,3
-3109,3436,9734,143,-149,-2116,3
-3000,2932,9749,136,-47,-2217,3
-3002,2514,9404,38,-28,-2242,3
-3025,2042,9037,-126,-120,-2219,3
-3206,1934,8941,-291,-232,-2168,3
-3516,2256,8827,-411,-315,-2160,3
-3854,2890,8794,-485,-363,-2216,3
-3921,2939,8756,-485,-371,-2363,3
-3492,2304,8538,-394,-303,-2520,3
-3176,1317,8336,-218,-235,-2612,3
-3176,1317,8336,-218,-211,-2587,3
-2711,370,8137,-35,-211,-2587,3
-2262,-236,8358,107,-244,-2461,3
-2481,-587,8429,172,-306,-2271,3
-2732,-293,8793,148,-386,-2069,3
-3139,155,9239,63,-461,-1912,3
-3360,514,9602,-15,-463,-1838,3
-3644,967,9830,-72,-408,-1838,3
-3653,699,9717,-86,-352,-1870,3
-3493,425,9964,-54,-263,-1912,3
-3493,425,9964,-54,-263,-1912,3
-3263,66,9741,-1,-152,-1938,3
-3254,124,9432,9,-114,-1923,3
-3206,-20,9231,-40,-164,-1885,3
-3147,-210,9178,-105,-230,-1835,3
-3233,-448,9256,-152,-271,-1764,3
-3176,-455,9492,-138,-271,-1690,3
-2879,-549,9554,-98,-217,-1615,3
-2974,-1042,9567,-40,-152,-1507,3
-3236,-774,9559,50,-101,-1392,3
-3236,-774,9559,50,-101,-1392,3
-3415,-535,9567,110,-64,-1333,3
-3351,-503,9597,119,-51,-1305,3
-3572,-217,9595,107,-58,-1291,3
-3720,4,9723,62,-70,-1317,3
-3719,68,9713,-4,-53,-1365,3
-3358,-2020,9348,-66,0,-307,3
-3324,-2189,9310,-66,0,-307,3
-3180,-2359,9406,-53,16,-259,3
-3187,-2520,9231,-52,18,-185,3
-3109,-2673,9308,-40,17,-95,3
-2987,-2834,9351,-17,43,9,3
-2964,-2884,9227,-5,80,130,3
-2926,-2900,9166,2,98,259,3
-2891,-2925,9159,19,113,394,3
-2907,-3030,9214,41,121,550,3
-2907,-3030,9214,63,123,727,3
-2950,-3050,9146,63,123,727,3
-2870,-3062,9242,91,134,915,3
-2717,-3131,9123,144,168,1115,3
-2700,-3166,8982,163,116,1324,3
-2481,-3026,9174,76,-30,1568,3
-2225,-3306,9348,-66,-141,1850,3
-1922,-3567,9377,-197,-196,2188,3
-1925,-4055,9333,-318,-249,2572,3
-1216,-4770,9485,-420,-314,3025,3
-1216,-4770,9485,-463,-392,3591,3
-648,-5235,9470,-463,-392,3591,3
-317,-5075,9337,-422,-462,4179,3
568,-4594,9327,-274,-493,4716,3
720,-4045,9341,-47,-438,5215,3
435,-2921,8998,211,-334,5628,3
472,-1744,8921,412,-291,5880,3
592,-622,8711,490,-270,6009,3
291,683,8750,419,-271,6064,3
-313,2106,8804,210,-317,5987,3
-1219,3062,9032,-36,-396,5784,3
-1219,3062,9032,-36,-396,5784,3
-1715,4022,9332,-186,-456,5492,3
-2282,4484,9789,-129,-426,5130,3
-2684,6163,10372,119,-276,4725,3
-3614,8319,10497,411,-20,4230,3
-4727,10445,9870,547,200,3574,3
-5394,11139,8882,401,186,2762,3
-5097,10316,8688,101,-31,1950,3
-4219,8720,9203,-120,-182,1271,3
-3663,7109,9366,-166,-130,767,3
-3663,7109,9366,-166,-130,767,3
-3248,6031,9200,-121,-24,398,3
-2623,4943,9293,-88,42,143,3
-2542,4048,9611,-26,111,-10,3
-2775,3669,9714,83,204,-111,3
-2922,3562,9811,191,289,-213,3
-2943,3523,9723,236,346,-310,3
-3200,3616,9354,175,331,-403,3
-3395,3803,9085,31,200,-504,3
-3509,3895,8963,-93,45,-633,3
-3509,3895,8963,-93,45,-633,3
-3403,3720,9402,-113,-44,-789,3
-3122,3498,9625,-29,-20,-923,3
-3055,3337,9524,70,42,-1027,3
-2950,3128,9387,109,68,-1112,3
-2673,2714,9462,84,65,-1164,3
-2626,2317,9611,39,69,-1167,3
-2697,2129,9672,-3,83,-1149,3
-2849,2139,9675,-11,111,-1131,3
-3202,2508,9572,21,143,-1151,3
-3202,2508,9572,21,143,-1151,3
-3529,3192,9909,69,158,-1234,3
-3862,3722,10086,139,226,-1383,3
-3990,4034,9675,200,334,-1612,3
-3476,3188,8851,65,273,-2059,3
-2626,184,8794,-253,-87,-1885,3
-2626,184,8794,-253,-87,-1885,3
-2916,410,8732,-202,-91,-1770,3
-3299,699,8926,-144,-119,-1705,3
-3230,653,9168,-75,-111,-1688,3
-3347,592,9170,10,-59,-1687,3
-3418,681,9089,87,-18,-1691,3
-3269,631,9029,130,-6,-1706,3
-3259,366,9078,164,1,-1707,3
-3370,380,9147,191,10,-1697,3
-3300,293,9306,175,10,-1679,3
-3300,293,9306,175,10,-1645,3
-3312,204,9235,108,-1,-1645,3
-3493,224,9087,-5,-60,-1601,3
-3506,236,9198,-138,-155,-1565,3
-3661,396,9491,-215,-180,-1555,3
-3635,780,9600,-241,-145,-1583,3
-3957,1378,9712,-233,-105,-1660,3
-3693,1460,9554,-230,-56,-1802,3
-3360,604,9281,-209,7,-1926,3
-2892,-349,8836,-139,50,-1943,3
-2892,-349,8836,-36,45,-1852,3
-2877,-987,8670,-36,45,-1852,3
-2957,-1298,8739,70,25,-1709,3
-3134,-1118,8813,158,-9,-1563,3
-3367,-768,9145,192,-70,-1455,3
-3628,-248,9474,163,-119,-1412,3
-3708,179,9853,101,-106,-1447,3
-3714,139,9809,12,-59,-1523,3
-3616,-263,9523,-88,-32,-1599,3
-3229,-842,9391,-181,-59,-1613,3
-3229,-842,9391,-244,-91,-1546,3
-2878,-1256,9498,-244,-91,-1546,3
-2975,-1573,9661,-279,-87,-1430,3
-2981,-1899,9527,-261,-40,-1290,3
-3012,-2000,9349,-204,1,-1136,3
-3122,-1883,9253,-136,19,-985,3
-3364,-1610,9297,-63,29,-874,3
-2642,-4350,9101,-77,-63,642,3
-2642,-4350,9101,-77,-63,642,3
-2606,-4346,9084,-85,-86,902,3
-2419,-4386,9136,-99,-114,1193,3
-2279,-4674,8973,-107,-144,1519,3
-2126,-4993,8615,-97,-204,1882,3
-2043,-5540,8504,-29,-296,2299,3
-1249,-5550,8541,72,-342,2773,3
-1361,-5423,8562,89,-392,3304,3
-922,-5193,8612,72,-483,3825,3
-165,-4756,8609,92,-568,4321,3
-165,-4756,8609,92,-568,4321,3
-241,-4177,8450,185,-656,4781,3
483,-3418,8660,323,-711,5147,3
252,-2397,9391,388,-729,5459,3
209,-608,9973,306,-731,5668,3
136,1086,9900,119,-700,5695,3
-296,2045,10037,-84,-664,5591,3
-1345,3146,10162,-233,-637,5380,3
-1557,3934,10537,-274,-572,5045,3
-2257,4402,10905,-156,-437,4693,3
-2257,4402,10905,-156,-437,4693,3
-3041,5228,10571,106,-185,4283,3
-3710,6479,10319,361,91,3770,3
-4372,7439,9700,425,242,3196,3
-4698,8000,9134,335,255,2571,3
-4777,7683,8888,219,205,1936,3
-4449,6909,8740,177,137,1351,3
-3978,5789,8756,180,111,885,3
-3590,4868,8729,211,122,554,3
-3298,4269,8718,232,131,319,3
-3298,4269,8718,232,131,319,3
-2955,3637,8745,237,122,169,3
-2934,3253,8835,262,124,76,3
-3101,3296,8781,271,97,3,3
-3180,3492,9084,219,-1,-97,3
-3438,3659,9683,132,-82,-220,3
-3656,3986,10173,48,-69,-384,3
-3954,4218,10158,-8,-12,-599,3
-3761,4139,9896,-70,26,-849,3
-3570,3437,9678,-135,21,-1062,3
-3570,3437,9678,-135,21,-1062,3
-3326,2858,9597,-164,-3,-1208,3
-3011,2245,9543,-164,-11,-1301,3
-2763,1800,9463,-136,-21,-1328,3
-2561,1546,9631,-100,-32,-1313,3
-2636,1422,9890,-61,-34,-1254,3
-3049,1822,10290,-2,-6,-1216,3
-3132,2114,10412,33,86,-1254,3
-3270,1960,10258,37,177,-1318,3
-3348,2018,10104,40,238,-1387,3
-3348,2018,10104,42,288,-1477,3
-3416,1878,9866,42,288,-1477,3
-3492,1688,9443,19,312,-1565,3
-3367,1441,9043,-60,232,-1636,3
-3215,976,9008,-145,116,-1684,3
-2833,619,9267,-222,76,-1689,3
-2907,415,9073,-294,40,-1631,3
-2852,376,9285,-324,-14,-1556,3
-2940,102,9426,-301,21,-1500,3
-2983,-68,9133,-247,81,-1441,3
-2983,-68,9133,-193,82,-1376,3
-3013,-130,8901,-193,82,-1376,3
-3227,-94,8849,-137,40,-1325,3
-3521,236,9090,-73,-13,-1309,3
-3582,422,9364,-42,-31,-1345,3
-3634,777,9665,-35,12,-1421,3
-3743,1104,9658,-69,67,-1534,3
-3544,924,9427,-138,109,-1675,3
-3413,339,9485,-175,149,-1788,3
-3253,-180,9207,-167,206,-1839,3
-3253,-180,9207,-124,263,-1831,3
-3068,-701,8980,-124,263,-1831,3
-2949,-1091,8705,-95,250,-1746,3
-2965,-1040,8441,-118,156,-1609,3
-3399,-809,8720,-167,-9,-1488,3
-3477,-704,9339,-198,-105,-1433,3
-3426,-721,9498,-197,-67,-1432,3
-3491,-570,9391,-188,-17,-1453,3
-3609,-565,9355,-215,-21,-1493,3
-3322,-1098,9304,-244,-27,-1535,3
-2961,-1637,9353,-226,14,-1519,3
-2961,-1637,9353,-226,14,-1519,3
-3026,-1068,9760,-180,75,-1450,3
-3834,-270,9868,-192,91,-1459,3
-3744,-205,9828,-241,122,-1571,3
-3528,-1031,9425,-266,182,-1692,3
-3129,-1993,8867,-268,205,-1698,3
-2827,-2695,8471,-232,160,-1573,3
-2859,-2888,8666,-169,79,-1384,3
-3017,-2831,9123,-117,21,-1192,3
-3184,-2737,9363,-72,39,-1032,3
-3184,-2737,9363,-72,39,-1032,3
-3186,-2746,9279,-47,99,-916,3
-3107,-2287,9476,-10,141,-812,3
-3644,-1000,9918,15,193,-809,3
-4017,-483,9716,-39,234,-965,3
-3704,-1241,9440,-97,246,-1153,3
-3308,-2255,8880,-105,248,-1229,3
-3172,-3001,8530,-62,227,-1170,3
-2985,-3414,8481,20,198,-1029,3
-2973,-3716,8702,39,114,-808,3
-2973,-3716,8702,39,114,-808,3
-3127,-3629,9004,3,17,-571,3
-3582,-1385,9381,23,29,-73,3
-3640,-1398,9357,31,47,-105,3
-3556,-1555,9290,39,58,-137,3
-3565,-1731,9226,39,49,-144,3
-3565,-1731,9226,39,26,-133,3
-3556,-1805,9190,29,26,-133,3
-3578,-1893,9322,4,1,-111,3
-3533,-1939,9316,-21,-7,-78,3
-3555,-1899,9360,-39,-12,-46,3
-3590,-1842,9311,-43,0,-26,3
-3610,-1792,9286,-27,14,-17,3
-3616,-1846,9209,-4,23,-16,3
-3578,-1834,9245,13,22,-15,3
-3542,-1910,9261,24,29,-4,3
-3542,-1910,9261,36,37,9,3
-3646,-1966,9193,36,37,9,3
-3533,-2084,9207,25,41,20,3
-3424,-2245,9203,1,35,51,3
-3391,-2384,9213,-15,26,102,3
-3329,-2477,9284,-18,35,161,3
-3321,-2501,9396,-24,68,226,3
-3334,-2572,9268,-44,102,294,3
-3320,-2711,8992,-85,88,369,3
-3041,-3165,8969,-128,54,463,3
-3041,-3165,8981,-152,12,612,3
-3180,-3663,8981,-105,44,813,3
-2889,-4667,9102,-105,44,813,3
-1926,-5687,9049,-30,86,1171,3
-1012,-6497,9081,23,55,1739,3
-453,-6826,9025,24,-4,2464,3
-439,-6824,8811,-6,-99,3248,3
-850,-5643,8522,47,-199,3954,3
-1228,-4315,9005,99,-266,4414,3
-867,-3157,9022,65,-291,4703,3
-439,-2627,8902,16,-326,4915,3
-439,-2627,8902,16,-326,4915,3
-370,-2458,8883,31,-357,5116,3
-89,-2120,8660,126,-368,5332,3
-471,-1588,8663,296,-389,5515,3
-1148,2793,8096,523,-523,5297,3
-1831,4238,8238,523,-523,5297,3
-2191,5742,8925,340,-682,4941,3
-2191,5742,8925,340,-682,4941,3
-3244,7427,9903,236,-753,4514,3
-4092,9189,10837,255,-632,3973,3
-4453,10097,10861,303,-301,3294,3
-4845,10057,10165,240,-15,2549,3
-4542,9272,9340,29,34,1866,3
-3695,7720,9267,-225,-69,1302,3
-3030,6038,9407,-340,-98,910,3
-2851,5005,9247,-281,-7,657,3
-2897,4514,9105,-158,60,466,3
-2897,4514,9105,-158,60,466,3
-2918,4307,9300,-45,76,304,3
-3024,4494,9658,44,97,150,3
-3275,4737,9726,131,163,-28,3
-3632,5235,9822,209,237,-257,3
-3366,5395,9885,257,309,-516,3
-3229,5362,10035,284,378,-762,3
-3189,5176,9797,295,466,-971,3
-3297,5048,9332,274,523,-1160,3
-3291,4798,8845,169,477,-1345,3
-3291,4798,8845,6,328,-1497,3
-3116,4212,8595,6,328,-1497,3
-3098,3737,8457,-172,122,-1598,3
-2934,3235,8461,-288,-62,-1665,3
-2835,2709,8739,-310,-169,-1711,3
-2565,2365,8817,-246,-202,-1711,3
-2879,2035,9198,-92,-194,-1707,3
-3002,2053,9513,105,-125,-1709,3
-3284,2435,9735,265,-45,-1744,3
-3571,2908,9915,310,8,-1825,3
-3571,2908,9915,310,8,-1825,3
-3744,3237,10000,224,29,-1963,3
-3729,3243,9708,72,47,-2136,3
-3188,2660,9717,-83,60,-2294,3
-2794,1859,9382,-228,77,-2378,3
-2352,552,8842,-322,62,-2346,3
-2129,-376,8724,-330,17,-2192,3
-2258,-752,8636,-283,-35,-1965,3
-2627,-668,8770,-195,-75,-1756,3
-3164,-246,8822,-94,-109,-1613,3
-3164,-246,8822,-94,-109,-1553,3
-3479,95,8983,3,-140,-1553,3
-3559,350,9152,83,-144,-1539,3
-3677,527,9364,139,-127,-1555,3
-3671,655,9431,155,-89,-1599,3
-3471,574,9292,124,-56,-1649,3
-3285,197,9328,61,-38,-1671,3
-3131,-57,9244,-7,-33,-1641,3
-3163,-139,9134,-58,-47,-1579,3
-3267,-55,9028,-75,-65,-1521,3
-3267,-55,9028,-75,-97,-1483,3
-3499,220,9006,-80,-137,-1486,3
-3580,220,8959,-80,-137,-1486,3
-3384,28,9010,-62,-164,-1492,3
-3402,-80,9083,0,-176,-1480,3
-3455,-157,9219,91,-168,-1464,3
-3507,-113,9501,190,-135,-1470,3
-3627,118,9483,248,-100,-1497,3
-3549,200,9486,207,-117,-1534,3
-3445,113,9689,106,-136,-1568,3
-3260,-203,9726,7,-109,-1579,3
-3260,-203,9726,7,-109,-1579,3
